Inspektions-ID,Videoname,Videozeitpunkt (h:min:sec),Meter ab Rohrbeginn,Schadenskürzel,Schadensbeschreibung,Rohrmaterial,Rohrprofil,Inspekteur-Name,Rohrhöhe (mm),Rohrbreite (mm),Kamera-Schwenkneigung (Grad),Kamera-Drehneigung (Grad),Videopfad,Videohash,Kmd-Pfad
70407,F4CDN_44020201.MPG,00:20:05,62.0,BCBZC,,Edelstahl,,Dorr/Sfar,336,336,116.0,316.0,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\KF EÜV 2019\Kaufbeuren, Neugablonzer Str., Bleicherweg, Haltungen vorab vom 05.06.-07.06.2019\Sichtversion DVD 001\F4CDN_44020201.MPG",1706874752,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\KF EÜV 2019\Kaufbeuren, Neugablonzer Str., Bleicherweg, Haltungen vorab vom 05.06.-07.06.2019\Sichtversion DVD 001\MESSDAT\KFEÜV201\9\F4CDN_44020201.kmd"
14644,F413T94162081F.MPG,00:03:20,8.5,BCBZD,,Beton,Kreisprofil,Dorr/Alker,300,300,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2017\Kempten, EÜV 2017 vom 08.10.2018-02.05.2019\Daten Gesamt Neu\TV-Untersuchung\Sichtversion 001\bin\F413T94162081F.MPG",4162149363,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2017\Kempten, EÜV 2017 vom 08.10.2018-02.05.2019\Daten Gesamt Neu\TV-Untersuchung\Sichtversion 001\bin\MESSDAT\KKUEÜV20\17\F413T94162081F.kmd"
119885,33250100I.MPG,00:12:06,44.2,BCBZD,,Steinzeug,Kreisförmig,Dorr/Alker,250,250,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Stadt Erlangen\Daten KW25\Filme Alker\33250100I.MPG,1982862951,
28152,F4W6N_3820080B.MPG,00:04:54,29.98,BCBZD,,Stahlbeton,Kreisprofil,Dorr/Alker,400,400,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Aarsleff Rohrsanierung GmbH\Oberstdorf, Kanalsanierung BA IV 2017 vom 02.11.-03.11.2017\Sichtversion DVD 001\F4W6N_3820080B.MPG",2006430346,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Aarsleff Rohrsanierung GmbH\Oberstdorf, Kanalsanierung BA IV 2017 vom 02.11.-03.11.2017\Sichtversion DVD 001\MESSDAT\Aarsleff\2017\F4W6N_3820080B.kmd"
49735,F4O81_39660804.MPG,00:05:56,5.45,BCBZD,,Glasfaserverstärkter Kunststoff,Kreisprofil,Dorr/Alker,240,240,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kaufbeuren, Entsorgung\Gewährleistung Sanierungsmaßnahme 2012\digitale Filme\Haltungen\F4O81_39660804.MPG",3423893839,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kaufbeuren, Entsorgung\Gewährleistung Sanierungsmaßnahme 2012\Sichtversion ohne Filme\MESSDAT\KFTBA201\8\F4O81_39660804.kmd"
120183,42250400.MPG,00:09:00,28.3,BCBZD,,Beton,Kreisförmig,Dorr/Akpinar,400,400,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Stadt Erlangen\Daten KW26\Filme Sfar, Akpinar\42250400.MPG",3984155871,
140664,F411ZW2867080B.MPG,01:19:10,34.9,BCBZD,,Beton,Kreisförmig,Dorr/Alker,250,250,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Kirchheim Teck\2015\Kirchheim unter Teck, Kernstadt, Partielle Sanierung 2008 vom 24.03.-02.04.2015\Sichtversion DVD 001\F411ZW2867080B.MPG",4272522618,
18930,525M216AI.MPG,00:03:34,4.76,BCBZD,,Beton,Kreisprofil,Dorr/Möhring,300,300,45.0,95.0,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Markt Ergolding\Ergolding, Plan 1 - 5 vom 11.06.-04.07.2019\Ergolding, Plan 4 vom 18.06.-04.07.2019\Sichtversion 001\525M216AI.MPG",3301495434,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Markt Ergolding\Ergolding, Plan 1 - 5 vom 11.06.-04.07.2019\Ergolding, Plan 4 vom 18.06.-04.07.2019\Sichtversion 001\MESSDAT\Ergoldin\g2019\525M216AI.kmd"
12422,F4167J4433030E.MPG,00:02:45,8.32,BCBZD,,Beton,,Dorr/Begü,250,250,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KF EÜV 2019\Tiefbau extra\Kaufbeuren, Reparatur vom 02.05.-05.09.2019\Haltungen\F4167J4433030E.MPG",1104799906,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KF EÜV 2019\Tiefbau extra\Kaufbeuren, Reparatur vom 02.05.-05.09.2019\Sichtversion 001\bin\MESSDAT\KFTBAext\raRepar\F4167J4433030E.kmd"
119845,71050100G.MPG,00:04:24,10.6,BCBZD,,Beton,Kreisförmig,Dorr/Alker,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Stadt Erlangen\Daten KW25\Filme Alker\71050100G.MPG,1719456597,
64786,TFMK730_TFMK735_D_13112018_152123.mpg,00:05:46,33.58,BCBZD,,Steinzeug,Kreisprofil,G. Rottmair,250,250,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeinde Türkenfeld\Türkenfeld, Kanalsanierung vom 13.11.-15.11.2018\Sichtversion 001\TFMK730_TFMK735_D_13112018_152123.mpg",4239744244,
39239,F4V8T_38620603.MPG,00:05:45,10.67,BCBZD,,Glasfaserverstärkter Kunststoff,Kreisprofil,Dorr/Espig,250,250,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Türkenfeld\Türkenfeld, div. Strassen nach Sanierung vom 14.12.2017\Sichtversion DVD 001\F4V8T_38620603.MPG",1798018362,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Türkenfeld\Türkenfeld, div. Strassen nach Sanierung vom 14.12.2017\Sichtversion DVD 001\MESSDAT\Türkenfe\ld_2017\F4V8T_38620603.kmd"
22259,K 5.15I25102019.MPG,00:19:15,43.24,BCBZD,,Beton,Kreisprofil,Dorr/BeGü,250,250,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Ravensburg\Ravensburg, Gewährleistung Lerchenweg vom 25.10.2019\digitaler Film\K 5.15I25102019.MPG",1358196267,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Ravensburg\Ravensburg, Gewährleistung Lerchenweg vom 25.10.2019\Sichtversion ohne Film\bin\MESSDAT\GASchuss\ensiedl\K 5.15I25102019.kmd"
33428,F4RIO_40370807.MPG,00:07:30,56.84,BCBZD,,Beton,Kreisprofil,Dorr/Alker,400,400,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Kanal Oberreiter GmbH\Kaufbeuren, diverse Strassen vom 06.06.-12.06.2018\Sichtversion DVD 001\F4RIO_40370807.MPG",1153267312,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Kanal Oberreiter GmbH\Kaufbeuren, diverse Strassen vom 06.06.-12.06.2018\Sichtversion DVD 001\MESSDAT\Oberreit\erKFB\F4RIO_40370807.kmd"
99125,F4163233710819.MPG,02:44:48,2.3,BCBZD,,Stahlbeton,Kreisförmig,Dorr/Alker,500,500,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim, Jesingen vom 08.08.-11.08.2016\Sichtversion 001\F4163233710819.MPG",4264717004,
142211,T2 39.11I14072015.MPG,00:06:43,19.33,BCBZD,,Beton,Kreisprofil,Dorr/Alker,300,300,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Ravensburg, Tiefbau\Ravensburg, Oberzell vom 14.07.-29.07.2015\Sichtversion 001\T2 39.11I14072015.MPG",3873772563,
14562,F410SK41670819.MPG,00:08:57,42.56,BCBZD,,Stahlbeton,Kreisprofil,Dorr/Alker,500,500,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2017\Kempten, EÜV 2017 vom 08.10.2018-02.05.2019\Daten Gesamt Neu\TV-Untersuchung\Sichtversion 001\bin\F410SK41670819.MPG",3449320456,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2017\Kempten, EÜV 2017 vom 08.10.2018-02.05.2019\Daten Gesamt Neu\TV-Untersuchung\Sichtversion 001\bin\MESSDAT\KKUEÜV20\17\F410SK41670819.kmd"
120047,21450050.MPG,00:04:41,23.5,BCBZD,,Beton,Kreisförmig,Dorr/Alker,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Stadt Erlangen\Daten KW26\Filme Alker\21450050.MPG,165481138,
137809,F415ID2985010C.MPG,00:09:54,38.56,BCBZD,,Stahlbeton,Kreisprofil,Dorr/Möhring,250,250,-78.0,294.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Staatliches HBA Karlsruhe\Karlsruhe, GF-Kaserne vom 20.07.-11.09.2015\Sichtversion 001\F415ID2985010C.MPG",2498728375,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Staatliches HBA Karlsruhe\Karlsruhe, GF-Kaserne vom 20.07.-11.09.2015\Sichtversion 001\MESSDAT\Stadt_Ka\rlsruhe\F415ID2985010C.kmd"
1127,F4PU8_45670303.MPG,00:07:51,50.9,BCBZD,,Beton,Kreisprofil,Dorr/BeGü,400,400,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Aarsleff Rohrsanierung GmbH\Kaufbeuren, Abnahmebefahrung vom 19.11.-02.12.2019\Sichtversion 001\bin\F4PU8_45670303.MPG",917063794,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Aarsleff Rohrsanierung GmbH\Kaufbeuren, Abnahmebefahrung vom 19.11.-02.12.2019\Sichtversion 001\bin\MESSDAT\KFSanAbn\ahme\F4PU8_45670303.kmd"
50914,F416M841460810.MPG,00:02:03,5.2,BCBZD,,Beton,Kreisförmig,Dorr/Alker,250,250,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, Lindorf, Sanierungsabnahme 2017 vom 24.09.-26.09.2018\Sichtversion 001\F416M841460810.MPG",1261700053,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, Lindorf, Sanierungsabnahme 2017 vom 24.09.-26.09.2018\Sichtversion 001\MESSDAT\Lindorf2\018\F416M841460810.kmd"
37696,6M0339_6M0339_6M0340_U_23112017_142936.mpg,00:02:11,9.88,BCBZZ,,Stahlbeton,Kreisprofil,G. Rottmair,300,300,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Schemmerberg, diverse Strassen vom 13.11.2017-03.05.2018\Sichtversion 001\6M0339_6M0339_6M0340_U_23112017_142936.mpg",1027945613,
51968,F4Z5D_41420813.MPG,00:04:50,26.51,BCBZZ,,Beton,Kreisprofil,Dorr/Alker,250,250,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Wangen\Wangen, Kanalsanierung 2017 vom 20.09.2018\Sichtversion DVD 001\F4Z5D_41420813.MPG",3574190714,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Wangen\Wangen, Kanalsanierung 2017 vom 20.09.2018\Sichtversion DVD 001\MESSDAT\Wangen20\18-1\F4Z5D_41420813.kmd"
93332,_OSRK85U09334848__.mpg,00:03:28,14.94,BCBZZ,,Glasfaserverstärkter Kunststoff,Kreisprofil,Michael Gurschler,300,300,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Fa. Geiger Kanaltechnik GmbH & Co. KG\Osterzell, Sanierungsabnahme vom 21.11.-22.11.2016\Sichtversion 001\_OSRK85U09334848__.mpg",3375125957,
88921,F417JM27320803.MPG,02:49:45,23.7,BCBZZ,,Beton,Kreisförmig,Dorr/Alker,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Stadt Kirchheim unter Teck\TV-Untersuchung vom 03.11.-14.11.2014\Sichtversion 001\F417JM27320803.MPG,3211864730,
140516,F4106H29000806.MPG,01:24:48,15.2,BCBZZ,,Stahlbeton,Kreisförmig,Dorr/Alker,300,300,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Kirchheim Teck\2015\Kirchheim unter Teck, Kernstadt, Partielle Sanierung 2008 vom 21.04.-30.04.2015\Sichtversion 001\F4106H29000806.MPG",3775475729,
50973,F4O0X_41760101.MPG,00:08:30,14.2,BCBZZ,,Beton,Kreisförmig,Dorr/Möhring,250,250,-86.0,114.0,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, Silcherstrasse vom 24.10.2018\Sichtversion 001\F4O0X_41760101.MPG",1655381989,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, Silcherstrasse vom 24.10.2018\Sichtversion 001\MESSDAT\Kircheim\2018\F4O0X_41760101.kmd"
134542,F4SK3_2930030A.MPG,00:03:36,11.11,BCBZZ,,Beton,Kreisprofil,Dorr/BeGü,700,700,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Fa. Bögl Stiftung & Co. KG\Hohenschwangau, Schwangauer Strasse vom 26.05.-27.05.2015\Sichtversion DVD 002\F4SK3_2930030A.MPG",19279544,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Fa. Bögl Stiftung & Co. KG\Hohenschwangau, Schwangauer Strasse vom 26.05.-27.05.2015\Sichtversion DVD 002\MESSDAT\Hohensch\wangau\F4SK3_2930030A.kmd"
15138,F4RNT_4338080B.MPG,00:02:52,4.09,BCBZZ,,Steinzeug,Kreisprofil,Dorr/Alker,200,200,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2018\Kempten, EÜV 2018 vom 11.03.-02.05.2019\Sichtversion DVD 001\F4RNT_4338080B.MPG",2313583421,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2018\Kempten, EÜV 2018 vom 11.03.-02.05.2019\Sichtversion DVD 001\MESSDAT\KKUEÜV20\18\F4RNT_4338080B.kmd"
131350,F4NKF_31970101.MPG,00:06:43,18.2,BCBZZ,,Steinzeug,Kreisförmig,Dorr/Möhring,250,250,-83.0,355.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim u. Teck, Ulrichstrasse vom 17.02.-20.02.2016\Sichtversion 001\F4NKF_31970101.MPG",1640288853,"\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim u. Teck, Ulrichstrasse vom 17.02.-20.02.2016\Sichtversion 001\MESSDAT\KirchIX2\016\F4NKF_31970101.kmd"
99528,F411YT3272080A.MPG,00:07:39,33.5,BCBZZ,,Beton,Kreisförmig,Dorr/Alker,300,300,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim, Nabern vom 02.05.-04.05.2016\Sichtversion 001\F411YT3272080A.MPG",1209556598,
140683,F4R3R_28660803.MPG,00:04:42,9.3,BCBZZ,,Steinzeug,Kreisförmig,Dorr/Alker,250,250,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Kirchheim Teck\2015\Kirchheim unter Teck, Kernstadt, Partielle Sanierung 2008 vom 24.03.-02.04.2015\Sichtversion DVD 001\F4R3R_28660803.MPG",2992932883,
138033,F4MFX_30270300.MPG,00:14:55,27.9,BCBZZ,,Steinzeug,Kreisförmig,Dorr/BeGü,250,250,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\F4MFX_30270300.MPG,565039052,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\MESSDAT\Altenste\ig2015\F4MFX_30270300.kmd
50805,F4105P4154080E.MPG,00:02:40,12.0,BCBZZ,,Beton,Kreisförmig,Dorr/Alker,300,300,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, EKVO Nabern 2017 vom 27.09.-23.10.2018\Sichtversion 001\F4105P4154080E.MPG",2162332811,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, EKVO Nabern 2017 vom 27.09.-23.10.2018\Sichtversion 001\MESSDAT\Nabern20\18\F4105P4154080E.kmd"
140636,F4P7I_28690805.MPG,02:46:25,26.5,BCBZZ,,Beton,Kreisförmig,Dorr/Alker,300,300,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Kirchheim Teck\2015\Kirchheim unter Teck, Kernstadt, Partielle Sanierung 2008 vom 24.03.-02.04.2015\Sichtversion DVD 001\F4P7I_28690805.MPG",117545474,
140663,F412V02867080C.MPG,01:22:42,2.2,BCBZZ,,Beton,Kreisförmig,Dorr/Alker,250,250,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Kirchheim Teck\2015\Kirchheim unter Teck, Kernstadt, Partielle Sanierung 2008 vom 24.03.-02.04.2015\Sichtversion DVD 001\F412V02867080C.MPG",807796068,
92618,03354_03354_03355_D_28112016_083421.mpg,00:00:26,0.0,BCBZZ,,Beton,Kreisprofil,G. Rottmair,300,300,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Fa. AARSLEFF Rohrsanierung GmbH\Kaufbeuren, Sanierungsabnahme vom 28.11.2016\Sichtversion DVD 001\03354_03354_03355_D_28112016_083421.mpg",590939488,
111628,F4JNP_48860E00.MPG,00:01:07,0.0,BCBZZ,,Steinzeug,Kreisprofil,Dorr/Seidl,250,250,8.0,359.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\KF EÜV 2020\Tiefbau extra 2020\Kaufbeuren Gewährleistungsabnahme vom 01.10.-09.10.2020\Sichtversion 001\bin\F4JNP_48860E00.MPG,1494776461,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\KF EÜV 2020\Tiefbau extra 2020\Kaufbeuren Gewährleistungsabnahme vom 01.10.-09.10.2020\Sichtversion 001\bin\MESSDAT\KFEÜV202\0extra\F4JNP_48860E00.kmd
128909,F410P430900308.MPG,00:08:58,38.2,BCBZZ,,Steinzeug,Kreisförmig,Dorr/BeGü,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-03.11.2015\Sichtversion 001\F410P430900308.MPG,4289063530,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-03.11.2015\Sichtversion 001\MESSDAT\Altenste\ig2015\F410P430900308.kmd
4924,237u_238u_U_17122019_125223.mpg,00:03:59,27.48,BCBZZ,,Beton,Kreisprofil,G. Rottmair,600,600,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Südplanken\A7, Nersingen, Lonetal vom 02.12.-18.12.2019\Sichtversion 001\bin\237u_238u_U_17122019_125223.mpg",1416106988,
87022,F4O6I_25320803.MPG,00:03:58,8.68,BCBZZ,,Steinzeug,Kreisprofil,Dorr/Alker,150,150,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Fa. Boehringer\Befahrungszyklus 1 vom 08.04.-29.04.2014\Sichtversion 001\F4O6I_25320803.MPG,1507526364,
78770,F4XF3_41280602.MPG,00:02:07,1.0,BCCAY,Krümmung der Leitung nach links,Mauerwerk,,Dorr/Spaiu,1750,950,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtentwässerung Augsburg\Augsburg, Begehung MW3 vom 22.08.-14.12.2018\Sichtversion 001\F4XF3_41280602.MPG",2120655894,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtentwässerung Augsburg\Augsburg, Begehung MW3 vom 22.08.-14.12.2018\Sichtversion 001\MESSDAT\Augsburg\2018\F4XF3_41280602.kmd"
32727,F4L82_41260800.MPG,00:04:21,26.75,BCCAY,Krümmung der Leitung nach links,Polypropylen,Kreisprofil,Dorr/Alker,150,150,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Geiger Hoch- und Tiefbau\Immenstadt, Erschließung Bräunlings-Ost vom 04.09.-17.09.2018\Sichtversion DVD 001\F4L82_41260800.MPG",3412887630,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Geiger Hoch- und Tiefbau\Immenstadt, Erschließung Bräunlings-Ost vom 04.09.-17.09.2018\Sichtversion DVD 001\MESSDAT\GeigerBr\aeunlin\F4L82_41260800.kmd"
121697,F210Z348290410.MPG,00:06:03,44.97,BCCAY,Krümmung der Leitung nach links,Polypropylen,Kreisprofil,Dorr/Rinke,125,125,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Vermögen & Bau BW\LAZBW Aulendorf vom 14.10.2019-10.08.2020\Aulendorf, Atzenberger Weg vom 14.10.2019-10.08.2020\TV-Inspektion\Sichtversion 001\bin\F210Z348290410.MPG",157050526,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Vermögen & Bau BW\LAZBW Aulendorf vom 14.10.2019-10.08.2020\Aulendorf, Atzenberger Weg vom 14.10.2019-10.08.2020\TV-Inspektion\Sichtversion 001\bin\MESSDAT\LAZBW_Au\lendorf\F210Z348290410.kmd"
38426,F4PPQ_39540303.MPG,00:03:40,3.89,BCCAY,Krümmung der Leitung nach links,Steinzeug,Kreisprofil,Dorr/BeGü,200,200,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\F4PPQ_39540303.MPG,1102763073,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\MESSDAT\Seehause\n2017\F4PPQ_39540303.kmd
35007,F4TN1_40860509.MPG,00:01:48,11.02,BCCAY,Krümmung der Leitung nach links,Polypropylen,Kreisprofil,Dorr/Seidl,220,220,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Liebherr Biberach\Biberach, Memminger Strasse 120 vom 16.07.-26.10.2018\Sichtversion 001\F4TN1_40860509.MPG",1937411109,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Liebherr Biberach\Biberach, Memminger Strasse 120 vom 16.07.-26.10.2018\Sichtversion 001\MESSDAT\Liebherr\_Bibera\F4TN1_40860509.kmd"
26290,21R0545I.MPG,00:12:07,85.32,BCCAY,Krümmung der Leitung nach links,Glasfaserverstärkter Kunststoff,Kreisprofil,Dorr/BeGü,1200,1200,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\21R0545I.MPG,2418738501,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\21R0545I.kmd
78854,F412GG44400210.MPG,00:01:28,4.1,BCCAY,Krümmung der Leitung nach links,Steinzeug,Kreisförmig,Dorr/Sfar,250,250,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtwerke Füssen\Füssen, Stadtgebiet vom 01.07.-17.07.2019\Sichtversion 001\F412GG44400210.MPG",2237213888,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtwerke Füssen\Füssen, Stadtgebiet vom 01.07.-17.07.2019\Sichtversion 001\MESSDAT\SWFüssen\F412GG44400210.kmd"
60756,F4QIM_42950500.MPG,00:01:54,6.95,BCCAY,Krümmung der Leitung nach links,Polypropylen,Kreisprofil,Dorr/Seidl,150,150,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Fa. Ernst Höbel GmbH\Füssen, Abt-Haffner-Str., LIDL vom 20.02.2019\Sichtversion 001\F4QIM_42950500.MPG",185863454,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Fa. Ernst Höbel GmbH\Füssen, Abt-Haffner-Str., LIDL vom 20.02.2019\Sichtversion 001\MESSDAT\Lidl_Füs\sen\F4QIM_42950500.kmd"
134895,F4Q6P_30340502.MPG,00:00:46,0.7,BCCAY,Krümmung der Leitung nach links,Polyethylen,Kreisprofil,Dorr/Borys,150,150,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gelita AG\Werk Memmingen, Alpenstrasse 44 vom 08.09.-09.09.2015\Sichtversion DVD 002\F4Q6P_30340502.MPG",3859081398,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gelita AG\Werk Memmingen, Alpenstrasse 44 vom 08.09.-09.09.2015\Sichtversion DVD 002\MESSDAT\Gelita_M\M\F4Q6P_30340502.kmd"
52059,F4XLH_41330507.MPG,00:01:31,0.6,BCCAY,Krümmung der Leitung nach links,Polypropylen,Kreisförmig,Dorr/Seidl,150,150,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadtwerke Füssen\Füssen, Weißensee vom 10.09.-17.09.2018\Sichtversion 001\F4XLH_41330507.MPG",3276438282,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadtwerke Füssen\Füssen, Weißensee vom 10.09.-17.09.2018\Sichtversion 001\MESSDAT\Füss_OT_\Weißen\F4XLH_41330507.kmd"
16398,F4PRX_45240F02.MPG,00:15:17,15.03,BCCAY,Krümmung der Leitung nach links,Polyvinylchlorid hart,Kreisprofil,Dorr/Pane,150,150,23.0,353.0,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Klemm Gundula\Kaufbeuren, Äußere Buchleuthe 52 vom 07.10.2019\Sichtversion DVD 001\bin\F4PRX_45240F02.MPG",2782898360,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Klemm Gundula\Kaufbeuren, Äußere Buchleuthe 52 vom 07.10.2019\Sichtversion DVD 001\bin\MESSDAT\Klemm\F4PRX_45240F02.kmd"
94923,SEMK1003_SEMK1003_SEMK1003A_D_16112016_112718.mpg,00:01:18,2.8,BCCAY,Krümmung der Leitung nach links,Polyvinylchlorid hart,Kreisprofil,G. Rottmair,150,150,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Seeg\Seeg, Auf´m Berg, Hitzleried vom 09.11.-18.11.2016\Sichtversion 001\SEMK1003_SEMK1003_SEMK1003A_D_16112016_112718.mpg",632394293,
